"Stop name","City"
"Na Niskich Łąkach","Wrocław"
"Na Ostatnim Groszu","Wrocław"
"Na Szańcach","Wrocław"
"Niedziałkowskiego","Wrocław"
"Niedźwiedzia","Wrocław"
"Norwida","Wrocław"
"Nowodworska","Wrocław"
"Nowowiejska","Wrocław"
"Nowy Dom","Wrocław"
"Nowy Dwór","Wrocław"
"NOWY DWÓR (Pętla)","Wrocław"
"Nowy Dwór (Rogowska)","Wrocław"
"Nowy Dwór (Stacja kolejowa)","Wrocław"
"Nyska","Wrocław"
"NYSKA","Wrocław"
"Obornicka (Obwodnica)","Wrocław"
"Oboźna","Wrocław"
"Odolanowska","Wrocław"
"Odrodzenia Polski","Wrocław"
"Ogród Botaniczny","Wrocław"
"Ojca Beyzyma","Wrocław"
"Okrzei","Wrocław"
"Oleśniczka","Wrocław"
"Oleśniczka - skrzy.","Wrocław"
"Oleśniczka - skrzyżowanie","Wrocław"
"Olsztyńska","Wrocław"
"Oławska","Wrocław"
"Ołtaszyn","Wrocław"
"OPATOWICE","Wrocław"
"Opatowicka nr 127","Wrocław"
"Opatowicka nr 59","Wrocław"
"Opatowicka nr 69","Wrocław"
"Opatowicka nr 85","Wrocław"
"Opera","Wrocław"
"OPORÓW","Wrocław"
"Orla","Wrocław"
"Orląt Lwowskich","Wrocław"
"Orlińskiego","Wrocław"
"Orzechowa","Wrocław"
"OSIEDLE SOBIESKIEGO (Pętla)","Wrocław"
"OSIEDLE SOBIESKIEGO (Pętla)","Wrocław"
"Osiniecka","Wrocław"
"OSOBOWICE","Wrocław"
"OSOBOWICE (Stacja kolejowa)","Wrocław"
"OSOBOWICKA (Cmentarz)","Wrocław"
"OSOBOWICKA (Cmentarz II)","Wrocław"
"Ossolineum","Wrocław"
"Ostowa","Wrocław"
"Ostrowskiego","Wrocław"
"Os. Przyjaźni","Wrocław"
"Owczarska","Wrocław"
"Ozorzyce-Krasińskiego","Wrocław"
"Ożynowa","Wrocław"
"Palacha","Wrocław"
"Paprotna","Wrocław"
"Parafialna","Wrocław"
"Park Brochowski","Wrocław"
"PARK POŁUDNIOWY","Wrocław"
"Park Stabłowicki","Wrocław"
"Park Staromiejski","Wrocław"
"Park Szczytnicki","Wrocław"
"Park Tysiąclecia","Wrocław"
"Park Wschodni","Wrocław"
"Park Zachodni","Wrocław"
"Partynice","Wrocław"
"Partynicka","Wrocław"
"Partyzantów","Wrocław"
"Pasikurowice-cmentarz","Wrocław"
"Pasikurowice-Energetyczna","Wrocław"
"Pasikurowice-Malinowa","Wrocław"
"Pasikurowice - cmentarz","Wrocław"
"Pasikurowice - Energetyczna","Wrocław"
"Pasikurowice - n/ż","Wrocław"
"Pasikurowice - skrzy. Malinowa","Wrocław"
"Pasikurowice - Wrocławska (na wys. nr 14)","Wrocław"
"Paulińska","Wrocław"
"Pawłowice","Wrocław"
"Pawłowice","Wrocław"
"PAWŁOWICE (Widawska)","Wrocław"
"Pawłowicka","Wrocław"
"Pereca","Wrocław"
"PETRUSEWICZA","Wrocław"
"Piastowska","Wrocław"
"PIECOWICE","Wrocław"
"Pietrzykowice","Wrocław"
"Pietrzykowice-zakład","Wrocław"
"Pietrzykowice Wrocławska/Stawowa","Wrocław"
"PILCZYCE","Wrocław"
"Pilczycka (Anima)","Wrocław"
"Piłsudskiego","Wrocław"
"Piołunowa","Wrocław"
"Piramowicza","Wrocław"
"Pisarzowice","Wrocław"
"Pisarzowice - Baza","Wrocław"
"Pisarzowice - Graniczna","Wrocław"
"Pisarzowice - Kolejowa","Wrocław"
"Pisarzowice - Odrzańska","Wrocław"
"Pisarzowice - Szkolna","Wrocław"
"Pisarzowice - ul. Kolejowa","Wrocław"
"Pisarzowice - Wrocławska","Wrocław"
"Piwnika - Ponurego","Wrocław"
"pl. Bema","Wrocław"
"PL. DANIŁOWSKIEGO","Wrocław"
"pl. Grunwaldzki","Wrocław"
"PL. GRUNWALDZKI","Wrocław"
"Pl. Hirszfelda","Wrocław"
"PL. JANA PAWŁA II","Wrocław"
"pl. Legionów","Wrocław"
"pl. Nowy Targ","Wrocław"
"pl. Orląt Lwowskich","Wrocław"
"Pl. SOLIDARNOŚCI","Wrocław"
"PL. STASZICA","Wrocław"
"pl. Strzegomski (Muzeum Współczesne)","Wrocław"
"pl. Wróblewskiego","Wrocław"
"pl. Zgody","Wrocław"
"Płońskiego","Wrocław"
"Poczta Główna","Wrocław"
"POCZTA POLSKA","Wrocław"
"Podwale","Wrocław"
"Pola","Wrocław"
"POLANOWICE","Wrocław"
"Polanowicka","Wrocław"
"Poleska","Wrocław"
"Politechnika Wrocławska","Wrocław"
"Polkowicka","Wrocław"
"Połabian","Wrocław"
"Pomorska","Wrocław"
"Popowice","Wrocław"
"POPOWICE (Stacja kolejowa)","Wrocław"
"Poprzeczna","Wrocław"
"PORT LOTNICZY","Wrocław"
"Poświęcka","Wrocław"
"POŚWIĘCKA (Ośrodek zdrowia)","Wrocław"
"POŚWIĘTNE","Wrocław"
"Poznańska","Wrocław"
"Północna","Wrocław"
"PRACZE ODRZAŃSKIE","Wrocław"
"PRACZE ODRZAŃSKIE (Stacja kolejowa)","Wrocław"
"Pracze Widawskie","Wrocław"
"Pretficza","Wrocław"
"Prudnicka","Wrocław"
"Prusa","Wrocław"
"Pruszowice","Wrocław"
"Pruszowice - las","Wrocław"
"Pruszowice - wieś","Wrocław"
"Przebiśniegowa","Wrocław"
"Przedwiośnie (Stacja kolejowa)","Wrocław"
"Przedwiośnie (Stacja kolejowa)","Wrocław"
"Przybyły","Wrocław"
"Przybyszewskiego","Wrocław"
"Przyjaźni","Wrocław"
"Przystankowa","Wrocław"
"PSARY","Wrocław"
"Psary - Parkowa","Wrocław"
"Psary - Szkoła","Wrocław"
"Psie Pole","Wrocław"
"Psie Pole (Gorlicka)","Wrocław"
"Psie Pole (Rondo)","Wrocław"
"Psie Pole (Rondo)","Wrocław"
"Psie Pole (Rondo)","Wrocław"
"Psie Pole (stacja kolejowa)","Wrocław"
"PSIE POLE (Stacja kolejowa)","Wrocław"
"Psie Pole (Sycowska)","Wrocław"
"Pułaskiego","Wrocław"
"PUŁTUSKA","Wrocław"
"Pustecka","Wrocław"
"Racławicka","Wrocław"
"Racławicka (Gimnazjum nr 23)","Wrocław"
"RACŁAWICKA (pętla)","Wrocław"
"Radakowice - Świetlica","Wrocław"
"Radio i Telewizja","Wrocław"
"Radomierzyce","Wrocław"
"Radwanice - Dębowa","Wrocław"
"Radwanice - Mickiewicza","Wrocław"
"Radwanice - Poprzeczna","Wrocław"
"Radwanice - Skrajna","Wrocław"
"Radwanice - szkoła","Wrocław"
"Rakowiecka","Wrocław"
"Raków","Wrocław"
"Raków I","Wrocław"
"Raków II","Wrocław"
"Raków III","Wrocław"
"Raków IV","Wrocław"
"Raków - osiedle","Wrocław"
"Raków - skrzy.","Wrocław"
"Raków - skrzyżowanie","Wrocław"
"Raków - zakład","Wrocław"
"Ramiszów","Wrocław"
"Ramiszów-kolonia","Wrocław"
"RATYŃ","Wrocław"
"Ratyń - skrzyżowanie","Wrocław"
"Rdestowa","Wrocław"
"Redycka","Wrocław"
"Reja","Wrocław"
"Renoma","Wrocław"
"RĘDZIN","Wrocław"
"RĘDZIŃSKA","Wrocław"
"Rękodzielnicza","Wrocław"
"Robotnicza (Cenrozłom)","Wrocław"
"Robotnicza (Centrozłom)","Wrocław"
"ROD Bajki","Wrocław"
"ROD Bielany","Wrocław"
"ROD Mieczyk","Wrocław"
"ROD Oświata","Wrocław"
"ROD Pod Dębem","Wrocław"
"ROD Pod Morwami","Wrocław"
"ROD Storczyk","Wrocław"
"ROD Tysiąclecia","Wrocław"
"ROD Zgoda","Wrocław"
"ROD Źródło Zdrowia","Wrocław"
"Rogowska","Wrocław"
"Rondo","Wrocław"
"rondo Św. Ojca Pio","Wrocław"
"Roweckiego","Wrocław"
"Rozbrat","Wrocław"
"Różanka","Wrocław"
"Rubczaka","Wrocław"
"RUBCZAKA (Stacja kolejowa)","Wrocław"
"Rymarska","Wrocław"
"Rynek","Wrocław"
"Rysia","Wrocław"
"Rzemieślnicza","Wrocław"
"Samotworska","Wrocław"
"SAMOTWÓR-PAŁAC","Wrocław"
"Samotwór - Dębowa","Wrocław"
"SAMOTWÓR - PAŁAC","Wrocław"
"Sanocka","Wrocław"
"Sąsiedzka","Wrocław"
"Semaforowa","Wrocław"
"Serbska","Wrocław"
"SĘPOLNO","Wrocław"
"Siechnice","Wrocław"
"Siechnice - CPN","Wrocław"
"Siechnice - CPN n ż","Wrocław"
"Siechnice - Elektrociepłownia","Wrocław"
"Siechnice - Gimnazjum","Wrocław"
"Siechnice - ogrodnictwo","Wrocław"
"Siechnice - Opolska","Wrocław"
"SIECHNICE - OSIEDLE","Wrocław"
"Siechnice - Staszica","Wrocław"
"Siechnice - Szkolna","Wrocław"
"SIECHNICE - TIM","Wrocław"
"Siechnice - wiadukt","Wrocław"
"Siechnice - Zacisze","Wrocław"
"Siechnice - ZOZ","Wrocław"
"Siedlec-skrzyżowanie","Wrocław"
"Siedlec-szkoła","Wrocław"
"Siedlec - skrzy. Osiedlowa","Wrocław"
"Siedlec - stacja","Wrocław"
"Siedlec - Wrocławska/sklep","Wrocław"
"Siedlec - Wrocławska/szkoła","Wrocław"
"Siostrzana","Wrocław"
"Skała","Wrocław"
"Skała - skrzy. (obr. Węgrów)","Wrocław"
"Skarbowców","Wrocław"
"SKARBOWCÓW (Pętla)","Wrocław"
"Skarżyńskiego","Wrocław"
"Skierniewicka","Wrocław"
"Skwerowa","Wrocław"
"Słoneczna","Wrocław"
"Słonimskiego","Wrocław"
"Słowiańska","Wrocław"
"Smardzów","Wrocław"
"SMARDZÓW (FERMA)","Wrocław"
"Smardzów - Reja","Wrocław"
"Smocza","Wrocław"
"Solskiego","Wrocław"
"SOŁTYSOWICE","Wrocław"
"Sołtysowicka","Wrocław"
"Sosnowiecka","Wrocław"
"Sowia","Wrocław"
"SPISKA (Ośrodek sportu)","Wrocław"
"Spółdzielcza","Wrocław"
"Stabłowice","Wrocław"
"STABŁOWICKA (Ośrodek zdrowia)","Wrocław"
"Stabłowicka (Szkoła Podstawowa nr 22)","Wrocław"
"Stabłowicka (Szkoła Podstawowa nr 22)","Wrocław"
"Stadion Olimpijski","Wrocław"
"STADION WROCŁAW (Królewiecka)","Wrocław"
"STADION WROCŁAW (Królewiecka)","Wrocław"
"STADION WROCŁAW (Królewiecka)","Wrocław"
"Stadion Wrocław (Lotnicza)","Wrocław"
"Stadion Wrocław (Lotnicza)","Wrocław"
"Stalowa","Wrocław"
"Stanisławowska","Wrocław"
"Stanki","Wrocław"
"Starodębowa","Wrocław"
"Starodworska","Wrocław"
"STARODWORSKA (ZUW)","Wrocław"
"Starogajowa","Wrocław"
"Stępin","Wrocław"
"Stępin - kościół","Wrocław"
"STĘPIN - pętla","Wrocław"
"Stoczniowa","Wrocław"
"Strachowice","Wrocław"
"Strachowice General Aviation","Wrocław"
"Strachowicka","Wrocław"
"Strachowskiego","Wrocław"
"Strumykowa","Wrocław"
"Strzegomska 56","Wrocław"
"Sucha","Wrocław"
"Sulęcin","Wrocław"
"Sulimów","Wrocław"
"Sułowska (Rondo)","Wrocław"
"Suwalska","Wrocław"
"Swobodna","Wrocław"
"Swojczyce","Wrocław"
"Swojczycka","Wrocław"
"Szczecińska","Wrocław"
"Szczepin","Wrocław"
"SZCZODRE","Wrocław"
"Szczodre-Trzebnicka (na wys. nr 3a)","Wrocław"
"Szczodre - pętla","Wrocław"
"Szczodre - stawy","Wrocław"
"Szczodre - Szkoła","Wrocław"
"Szczodre - Trzebnicka","Wrocław"
"Szewczenki","Wrocław"
"Szkocka","Wrocław"
"Szkolna","Wrocław"
"Szkoła Żerniki","Wrocław"
"Szp. Kolejowy","Wrocław"
"Sztabowa","Wrocław"
"Szybka","Wrocław"
"Szybowcowa","Wrocław"
"Szymanowskiego","Wrocław"
"SZYMANÓW","Wrocław"
"Szymanów - skrzyż.","Wrocław"
"Ścinawska","Wrocław"
"Ślazowa (pętla)","Wrocław"
"Ślęza","Wrocław"
"Ślęza (ul. Dębowa)","Wrocław"
"Ślęza (ul. Przystankowa)","Wrocław"
"Ślęza (ul. Pszenna - autostrada)","Wrocław"
"Śliczna","Wrocław"
"Śliwice","Wrocław"
"Śliwowa","Wrocław"
"Ślusarska","Wrocław"
"Śniadeckich","Wrocław"
"Śnieżna","Wrocław"
"Średzka","Wrocław"
"Śrubowa","Wrocław"
"Świdnicka","Wrocław"
"ŚWIDNICKA (Dom Europy)","Wrocław"
"Świeradowska","Wrocław"
"Świętokrzyska","Wrocław"
"ŚWINIARY","Wrocław"
"Świstackiego","Wrocław"
"Świt","Wrocław"
"Św. Katarzyna","Wrocław"
"Św. Katarzyna1","Wrocław"
"Św. Katarzyna","Wrocław"
"Św. Katarzyna n.ż","Wrocław"
"Św. Katarzyna - Główna","Wrocław"
"Św. Katarzyna - Główna n ż","Wrocław"
"Św. Katarzyna - Parkowa","Wrocław"
"Św. Katarzyna - przedszkole","Wrocław"
"Św. Katarzyna - skrzyżowanie","Wrocław"
"ŚW. Katarzyna - stacja","Wrocław"
"Św. Katarzyna - szkoła","Wrocław"
"Św. Katarzyna - szpital","Wrocław"
"Św. Katarzyna - Żernicka","Wrocław"
"TARNOGAJ","Wrocław"
"Tczewska","Wrocław"
"Tokary","Wrocław"
"Tokary - centrum","Wrocław"
"Tokary - osiedle","Wrocław"
"Topolowa","Wrocław"
"Tramwajowa","Wrocław"
"Transbud","Wrocław"
"Trawowa","Wrocław"
"Trestno","Wrocław"
"TRESTNO (Pętla)","Wrocław"
"Trzebnicka","Wrocław"
"Trzmielowicka","Wrocław"
"TRZMIELOWICKA (Stacja kolejowa)","Wrocław"
"Tunelowa","Wrocław"
"Turoszowska","Wrocław"
"Twardogórska","Wrocław"
"Tymiankowa","Wrocław"
"Tyniecka","Wrocław"
"Tyrmanda","Wrocław"
"Uniwersytecka","Wrocław"
"Uniwersytet","Wrocław"
"Uniwersytet Ekonomiczny","Wrocław"
"Uniwersytet Medyczny","Wrocław"
"Unruga","Wrocław"
"Urząd Wojewódzki","Wrocław"
"Volvo","Wrocław"
"Volvo - brama II","Wrocław"
"Wallenroda","Wrocław"
"WAŁBRZYSKA","Wrocław"
"Waniliowa","Wrocław"
"Wapienna","Wrocław"
"Warmińska","Wrocław"
"Wawrzyniaka","Wrocław"
"Weigla","Wrocław"
"Wejherowska","Wrocław"
"Wełniana","Wrocław"
"Węglowa","Wrocław"
"Węgrów","Wrocław"
"Węgrów (na wys. nr 19)","Wrocław"
"Wiaduktowa","Wrocław"
"Widawa","Wrocław"
"Wiejska","Wrocław"
"Wielka","Wrocław"
"Wielkopolska","Wrocław"
"Wilczyce","Wrocław"
"Wilczyce Wilczycka Clarena","Wrocław"
"Wilczyce Wilczycka Stary Młyn","Wrocław"
"Wilczyce - Borowa","Wrocław"
"Wilczyce - Dębowa","Wrocław"
"Wilczyce - Dworska","Wrocław"
"Wilczyce - Sosnowa","Wrocław"
"Wilczyce - stary młyn","Wrocław"
"Wilczyce - Szkoła","Wrocław"
"Wilczyce - Wilczycka","Wrocław"
"Wilkszyn","Wrocław"
"Wilkszyn (pętla)","Wrocław"
"Wilkszyn - Graniczna","Wrocław"
"Wilkszyn - Miłoszyn","Wrocław"
"Wilkszyn - Polna","Wrocław"
"Wilkszyńska","Wrocław"
"Wiślańska","Wrocław"
"Wiśniowa","Wrocław"
"Wita Stwosza","Wrocław"
"Witkowska","Wrocław"
"Wojanowska","Wrocław"
"Wojanowska (Arachidowa)","Wrocław"
"Wojanowska (Olbrachtowska)","Wrocław"
"WOJANOWSKA (pętla)","Wrocław"
"Wojanowska (Stoszowska)","Wrocław"
"WOJNÓW","Wrocław"
"WOJNÓW (pętla)","Wrocław"
"Wojszyce","Wrocław"
"Wojszycka","Wrocław"
"Wolska","Wrocław"
"Wrocławski Park Przemysłowy","Wrocław"
"Wrocławski Park Technologiczny","Wrocław"
"Wrocław Brochów","Wrocław"
"Wrocław Główny","Wrocław"
"Wrocław Grabiszyn","Wrocław"
"Wrocław Kuźniki","Wrocław"
"Wrocław Leśnica","Wrocław"
"Wrocław Mikołajów","Wrocław"
"Wrocław Muchobór","Wrocław"
"Wrocław Nadodrze","Wrocław"
"Wrocław Nowy Dwór","Wrocław"
"Wrocław Osobowice","Wrocław"
"Wrocław Pawłowice","Wrocław"
"Wrocław Popowice","Wrocław"
"Wrocław Pracze","Wrocław"
"Wrocław Psie Pole","Wrocław"
"Wrocław Sołtysowice","Wrocław"
"Wrocław Stadion","Wrocław"
"Wrocław Świniary","Wrocław"
"Wrocław Zachodni","Wrocław"
"Wrocław Zakrzów","Wrocław"
"Wrocław Żerniki","Wrocław"
"Wrozamet","Wrocław"
"Wschowska","Wrocław"
"Wysoka","Wrocław"
"Wysoka-Chabrowa","Wrocław"
"Wysoka-Radosna","Wrocław"
"Wysoka Osiedle","Wrocław"
"Wyszyńskiego","Wrocław"
"Wyścigowa","Wrocław"
"Wyższa Szkoła Bankowa","Wrocław"
"ZABRODZIE","Wrocław"
"ZACHODNIA (Stacja kolejowa)","Wrocław"
"Zacisze","Wrocław"
"Zagłębiowska","Wrocław"
"Zagłoby","Wrocław"
"Zagony","Wrocław"
"Zagrodnicza","Wrocław"
"Zajazdowa","Wrocław"
"Zajączkowska","Wrocław"
"Zajezdnia BOREK","Wrocław"
"Zajezdnia DĄBIE","Wrocław"
"Zajezdnia GAJ","Wrocław"
"Zajezdnia GĄDÓW","Wrocław"
"Zajezdnia Grabiszyńska","Wrocław"
"Zajezdnia IX","Wrocław"
"Zajezdnia Obornicka","Wrocław"
"Zajezdnia OŁBIN","Wrocław"
"Zajezdnia VII","Wrocław"
"Zakładowa","Wrocław"
"Zakrzowska","Wrocław"
"ZAKRZÓW","Wrocław"
"Zalewowa","Wrocław"
"Zamkowa","Wrocław"
"Zaporoska","Wrocław"
"Zaprężyn","Wrocław"
"Zaprężyn - skrzy.","Wrocław"
"Zaprężyn - skrzyżowanie","Wrocław"
"Zarembowicza","Wrocław"
"ZAWALNA","Wrocław"
"Zbożowa","Wrocław"
"Zemska","Wrocław"
"ZĘBICE - pętla","Wrocław"
"Zębice - Prusa","Wrocław"
"Zębice - skrzyżowanie","Wrocław"
"Zębice - Trzech Lip/Prusa","Wrocław"
"Zgorzelisko","Wrocław"
"Zielińskiego","Wrocław"
"Zielna","Wrocław"
"Ziemniaczana","Wrocław"
"Zimowa","Wrocław"
"Złotnicka","Wrocław"
"Złotniki","Wrocław"
"Złotostocka","Wrocław"
"ZOO","Wrocław"
"Zwycięska","Wrocław"
"ŻAR","Wrocław"
"Żelazna","Wrocław"
"Żernicka","Wrocław"
"Żernicka (stacja kolejowa)","Wrocław"
"Żerniki","Wrocław"
"ŻERNIKI WROCŁAWSKIE","Wrocław"
"Żerniki Wr. - Kolejowa","Wrocław"
"Żerniki Wr. - Orla","Wrocław"
"Żerniki Wr. - skrzyżowanie","Wrocław"
"Żeromskiego","Wrocław"
"Żmigrodzka (Obwodnica)","Wrocław"
"Żmudzka","Wrocław"
